sample_name,Broken,species,object_num,age
MV1012-BC-14,unbroken,bolivina argentea,169,1990.5
MV1012-BC-14,unbroken,cassidulina crassa,170,1990.5
MV1012-BC-14,unbroken,NOT FORAM,171,1990.5
MV1012-BC-14,broken,bolivina argentea,172,1990.5
MV1012-BC-14,unbroken,nonionella stella,173,1990.5
MV1012-BC-14,unbroken,nonionella stella,174,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,175,1990.5
MV1012-BC-14,unbroken,nonionella stella,176,1990.5
MV1012-BC-14,broken,nonionella stella,177,1990.5
MV1012-BC-14,broken,suggrunda eckisi,178,1990.5
MV1012-BC-14,unbroken,bolivina argentea,179,1990.5
MV1012-BC-14,unbroken,nonionella stella,180,1990.5
MV1012-BC-14,unbroken,NOT FORAM,181,1990.5
MV1012-BC-14,broken,suggrunda eckisi,182,1990.5
MV1012-BC-14,unbroken,nonionella stella,183,1990.5
MV1012-BC-14,unbroken,nonionella stella,184,1990.5
MV1012-BC-14,unbroken,NOT FORAM,185,1990.5
MV1012-BC-14,broken,NOT FORAM,186,1990.5
MV1012-BC-14,broken,nonionella stella,187,1990.5
MV1012-BC-14,unbroken,bulimina exilis,188,1990.5
MV1012-BC-14,unbroken,nonionella stella,189,1990.5
MV1012-BC-14,broken,bulimina exilis,190,1990.5
MV1012-BC-14,broken,NOT FORAM,191,1990.5
MV1012-BC-14,unbroken,bulimina exilis,192,1990.5
MV1012-BC-14,broken,nonionella stella,193,1990.5
MV1012-BC-14,broken,bolivina argentea,194,1990.5
MV1012-BC-14,broken,bolivina argentea,195,1990.5
MV1012-BC-14,unbroken,nonionella stella,196,1990.5
MV1012-BC-14,unbroken,nonionella stella,197,1990.5
MV1012-BC-14,broken,NOT FORAM,198,1990.5
MV1012-BC-14,broken,nonionella stella,199,1990.5
MV1012-BC-14,broken,NOT FORAM,200,1990.5
MV1012-BC-14,unbroken,nonionella stella,201,1990.5
MV1012-BC-14,unbroken,bolivina argentea,202,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,203,1990.5
MV1012-BC-14,unbroken,nonionella stella,204,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,205,1990.5
MV1012-BC-14,broken,suggrunda eckisi,206,1990.5
MV1012-BC-14,unbroken,bulimina exilis,207,1990.5
MV1012-BC-14,unbroken,nonionella stella,208,1990.5
MV1012-BC-14,unbroken,NOT FORAM,209,1990.5
MV1012-BC-14,broken,nonionella stella,210,1990.5
MV1012-BC-14,broken,bolivina argentea,211,1990.5
MV1012-BC-14,unbroken,NOT FORAM,212,1990.5
MV1012-BC-14,broken,nonionella stella,213,1990.5
MV1012-BC-14,broken,nonionella stella,214,1990.5
MV1012-BC-14,unbroken,NOT FORAM,215,1990.5
MV1012-BC-14,unbroken,nonionella stella,216,1990.5
MV1012-BC-14,broken,bolivina argentea,217,1990.5
MV1012-BC-14,broken,nonionella stella,218,1990.5
MV1012-BC-14,unbroken,bolivina argentea,219,1990.5
MV1012-BC-14,unbroken,bolivina argentea,220,1990.5
MV1012-BC-14,unbroken,NOT FORAM,221,1990.5
MV1012-BC-14,broken,suggrunda eckisi,222,1990.5
MV1012-BC-14,unbroken,NOT FORAM,223,1990.5
MV1012-BC-14,broken,suggrunda eckisi,224,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,225,1990.5
MV1012-BC-14,broken,NOT FORAM,226,1990.5
MV1012-BC-14,unbroken,nonionella stella,227,1990.5
MV1012-BC-14,unbroken,NOT FORAM,228,1990.5
MV1012-BC-14,unbroken,nonionella stella,229,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,230,1990.5
MV1012-BC-14,broken,bolivina argentea,231,1990.5
MV1012-BC-14,broken,NOT FORAM,232,1990.5
MV1012-BC-14,unbroken,nonionella stella,233,1990.5
MV1012-BC-14,broken,nonionella stella,234,1990.5
MV1012-BC-14,broken,nonionella stella,235,1990.5
MV1012-BC-14,broken,bolivina argentea,236,1990.5
MV1012-BC-14,broken,bulimina exilis,237,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,238,1990.5
MV1012-BC-14,broken,bolivina argentea,239,1990.5
MV1012-BC-14,unbroken,cibicidoides wuellerstorfi,240,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,241,1990.5
MV1012-BC-14,broken,suggrunda eckisi,242,1990.5
MV1012-BC-14,broken,fursenkoina bradyi,243,1990.5
MV1012-BC-14,broken,bolivina argentea,244,1990.5
MV1012-BC-14,broken,suggrunda eckisi,245,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,246,1990.5
MV1012-BC-14,unbroken,NOT FORAM,247,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,248,1990.5
MV1012-BC-14,unbroken,nonionella stella,249,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,250,1990.5
MV1012-BC-14,unbroken,nonionella stella,251,1990.5
MV1012-BC-14,broken,NOT FORAM,252,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,253,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,254,1990.5
MV1012-BC-14,unbroken,nonionella stella,255,1990.5
MV1012-BC-14,unbroken,bolivina argentea,256,1990.5
MV1012-BC-14,unbroken,nonionella stella,257,1990.5
MV1012-BC-14,unbroken,nonionella stella,258,1990.5
MV1012-BC-14,unbroken,bolivina argentea,259,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,260,1990.5
MV1012-BC-14,broken,nonionella stella,261,1990.5
MV1012-BC-14,broken,nonionella stella,262,1990.5
MV1012-BC-14,unbroken,nonionella stella,263,1990.5
MV1012-BC-14,unbroken,NOT FORAM,264,1990.5
MV1012-BC-14,unbroken,NOT FORAM,265,1990.5
MV1012-BC-14,unbroken,globocassidulina subglobosa,266,1990.5
MV1012-BC-14,unbroken,NOT FORAM,267,1990.5
MV1012-BC-14,broken,nonionella stella,268,1990.5
MV1012-BC-14,broken,nonionella stella,269,1990.5
MV1012-BC-14,unbroken,nonionella stella,270,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,271,1990.5
MV1012-BC-14,unbroken,NOT FORAM,272,1990.5
MV1012-BC-14,unbroken,nonionella stella,273,1990.5
MV1012-BC-14,unbroken,nonionella stella,274,1990.5
MV1012-BC-14,unbroken,cassidulina minuta,275,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,276,1990.5
MV1012-BC-14,unbroken,nonionella stella,277,1990.5
MV1012-BC-14,unbroken,NOT FORAM,278,1990.5
MV1012-BC-14,unbroken,NOT FORAM,279,1990.5
MV1012-BC-14,unbroken,nonionella stella,280,1990.5
MV1012-BC-14,unbroken,bolivina argentea,281,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,282,1990.5
MV1012-BC-14,unbroken,bolivina argentea,283,1990.5
MV1012-BC-14,unbroken,nonionella stella,284,1990.5
MV1012-BC-14,broken,nonionella stella,285,1990.5
MV1012-BC-14,unbroken,bolivina argentea,286,1990.5
MV1012-BC-14,broken,suggrunda eckisi,287,1990.5
MV1012-BC-14,unbroken,nonionella stella,288,1990.5
MV1012-BC-14,unbroken,NOT FORAM,289,1990.5
MV1012-BC-14,unbroken,NOT FORAM,290,1990.5
MV1012-BC-14,unbroken,NOT FORAM,291,1990.5
MV1012-BC-14,unbroken,NOT FORAM,292,1990.5
MV1012-BC-14,unbroken,bolivina argentea,293,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,294,1990.5
MV1012-BC-14,broken,bolivina argentea,295,1990.5
MV1012-BC-14,unbroken,NOT FORAM,296,1990.5
MV1012-BC-14,unbroken,nonionella stella,297,1990.5
MV1012-BC-14,broken,suggrunda eckisi,298,1990.5
MV1012-BC-14,unbroken,bolivina argentea,299,1990.5
MV1012-BC-14,broken,nonionella stella,300,1990.5
MV1012-BC-14,unbroken,bolivina argentea,301,1990.5
MV1012-BC-14,broken,suggrunda eckisi,302,1990.5
MV1012-BC-14,unbroken,nonionella stella,303,1990.5
MV1012-BC-14,broken,bolivina argentea,304,1990.5
MV1012-BC-14,unbroken,NOT FORAM,305,1990.5
MV1012-BC-14,unbroken,NOT FORAM,306,1990.5
MV1012-BC-14,unbroken,bolivina argentea,307,1990.5
MV1012-BC-14,unbroken,NOT FORAM,308,1990.5
MV1012-BC-14,unbroken,bolivina spissa,309,1990.5
MV1012-BC-14,unbroken,nonionella stella,310,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,311,1990.5
MV1012-BC-14,unbroken,bolivina argentea,312,1990.5
MV1012-BC-14,broken,fursenkoina bradyi,313,1990.5
MV1012-BC-14,unbroken,nonionella stella,314,1990.5
MV1012-BC-14,unbroken,bolivina argentea,315,1990.5
MV1012-BC-14,broken,NOT FORAM,316,1990.5
MV1012-BC-14,unbroken,NOT FORAM,317,1990.5
MV1012-BC-14,broken,nonionella stella,318,1990.5
MV1012-BC-14,unbroken,NOT FORAM,319,1990.5
MV1012-BC-14,broken,NOT FORAM,320,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,321,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,322,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,323,1990.5
MV1012-BC-14,broken,nonionella stella,324,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,325,1990.5
MV1012-BC-14,unbroken,NOT FORAM,326,1990.5
MV1012-BC-14,unbroken,bolivina argentea,327,1990.5
MV1012-BC-14,broken,bolivina argentea,328,1990.5
MV1012-BC-14,broken,NOT FORAM,329,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,330,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,331,1990.5
MV1012-BC-14,unbroken,nonionella stella,332,1990.5
MV1012-BC-14,unbroken,nonionella stella,333,1990.5
MV1012-BC-14,broken,suggrunda eckisi,334,1990.5
MV1012-BC-14,unbroken,nonionella decora,335,1990.5
MV1012-BC-14,unbroken,nonionella stella,336,1990.5
MV1012-BC-14,unbroken,nonionella stella,337,1990.5
MV1012-BC-14,unbroken,bolivina argentea,338,1990.5
MV1012-BC-14,unbroken,bolivina argentea,339,1990.5
MV1012-BC-14,unbroken,globocassidulina subglobosa,340,1990.5
MV1012-BC-14,broken,suggrunda eckisi,341,1990.5
MV1012-BC-14,broken,bolivina argentea,342,1990.5
MV1012-BC-14,unbroken,nonionella stella,343,1990.5
MV1012-BC-14,broken,nonionella stella,344,1990.5
MV1012-BC-14,unbroken,nonionella stella,345,1990.5
MV1012-BC-14,broken,nonionella stella,346,1990.5
MV1012-BC-14,broken,nonionella stella,347,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,348,1990.5
MV1012-BC-14,broken,bolivina argentea,349,1990.5
MV1012-BC-14,broken,NOT FORAM,350,1990.5
MV1012-BC-14,unbroken,nonionella stella,351,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,352,1990.5
MV1012-BC-14,broken,nonionella stella,353,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,354,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,355,1990.5
MV1012-BC-14,unbroken,NOT FORAM,356,1990.5
MV1012-BC-14,broken,NOT FORAM,357,1990.5
MV1012-BC-14,unbroken,bolivina argentea,358,1990.5
MV1012-BC-14,unbroken,NOT FORAM,359,1990.5
MV1012-BC-14,unbroken,NOT FORAM,360,1990.5
MV1012-BC-14,broken,bulimina exilis,361,1990.5
MV1012-BC-14,unbroken,nonionella stella,362,1990.5
MV1012-BC-14,broken,nonionella stella,363,1990.5
MV1012-BC-14,unbroken,NOT FORAM,364,1990.5
MV1012-BC-14,unbroken,NOT FORAM,365,1990.5
MV1012-BC-14,unbroken,nonionella stella,366,1990.5
MV1012-BC-14,unbroken,NOT FORAM,367,1990.5
MV1012-BC-14,broken,nonionella stella,368,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,369,1990.5
MV1012-BC-14,unbroken,nonionella stella,370,1990.5
MV1012-BC-14,unbroken,epistominella exigua,371,1990.5
MV1012-BC-14,broken,nonionella stella,372,1990.5
MV1012-BC-14,broken,NOT FORAM,373,1990.5
MV1012-BC-14,unbroken,bolivina argentea,374,1990.5
MV1012-BC-14,unbroken,NOT FORAM,375,1990.5
MV1012-BC-14,unbroken,nonionella stella,376,1990.5
MV1012-BC-14,broken,bolivina seminuda,377,1990.5
MV1012-BC-14,unbroken,NOT FORAM,378,1990.5
MV1012-BC-14,broken,nonionella decora,379,1990.5
MV1012-BC-14,broken,bolivina argentea,380,1990.5
MV1012-BC-14,broken,nonionella stella,381,1990.5
MV1012-BC-14,broken,nonionella stella,382,1990.5
MV1012-BC-14,broken,nonionella stella,383,1990.5
MV1012-BC-14,unbroken,nonionella stella,384,1990.5
MV1012-BC-14,unbroken,nonionella stella,385,1990.5
MV1012-BC-14,broken,NOT FORAM,386,1990.5
MV1012-BC-14,unbroken,nonionella stella,387,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,388,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,389,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,390,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,391,1990.5
MV1012-BC-14,unbroken,NOT FORAM,392,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,393,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,394,1990.5
MV1012-BC-14,unbroken,NOT FORAM,395,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,396,1990.5
MV1012-BC-14,unbroken,bolivina argentea,397,1990.5
MV1012-BC-14,broken,NOT FORAM,398,1990.5
MV1012-BC-14,broken,bolivina seminuda,399,1990.5
MV1012-BC-14,unbroken,bolivina argentea,400,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,401,1990.5
MV1012-BC-14,unbroken,nonionella stella,402,1990.5
MV1012-BC-14,broken,suggrunda eckisi,403,1990.5
MV1012-BC-14,broken,NOT FORAM,404,1990.5
MV1012-BC-14,unbroken,bolivina argentea,405,1990.5
MV1012-BC-14,unbroken,nonionella stella,406,1990.5
MV1012-BC-14,unbroken,NOT FORAM,407,1990.5
MV1012-BC-14,unbroken,nonionella stella,408,1990.5
MV1012-BC-14,broken,bolivina argentea,409,1990.5
MV1012-BC-14,broken,bulimina exilis,410,1990.5
MV1012-BC-14,broken,chilostomella oolina,411,1990.5
MV1012-BC-14,unbroken,nonionella stella,412,1990.5
MV1012-BC-14,unbroken,NOT FORAM,413,1990.5
MV1012-BC-14,broken,NOT FORAM,414,1990.5
MV1012-BC-14,broken,NOT FORAM,415,1990.5
MV1012-BC-14,broken,NOT FORAM,416,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,417,1990.5
MV1012-BC-14,unbroken,bolivina argentea,418,1990.5
MV1012-BC-14,unbroken,nonionella stella,419,1990.5
MV1012-BC-14,unbroken,nonionella stella,420,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,421,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,422,1990.5
MV1012-BC-14,broken,suggrunda eckisi,423,1990.5
MV1012-BC-14,broken,bolivina seminuda,424,1990.5
MV1012-BC-14,broken,NOT FORAM,425,1990.5
MV1012-BC-14,broken,NOT FORAM,426,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,427,1990.5
MV1012-BC-14,broken,bolivina seminuda var. humilis,428,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,429,1990.5
MV1012-BC-14,unbroken,nonionella stella,430,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,431,1990.5
MV1012-BC-14,unbroken,nonionella stella,432,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,433,1990.5
MV1012-BC-14,unbroken,bolivina argentea,434,1990.5
MV1012-BC-14,unbroken,NOT FORAM,435,1990.5
MV1012-BC-14,broken,suggrunda eckisi,436,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,437,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,438,1990.5
MV1012-BC-14,unbroken,NOT FORAM,439,1990.5
MV1012-BC-14,broken,epistominella exigua,440,1990.5
MV1012-BC-14,unbroken,NOT FORAM,441,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,442,1990.5
MV1012-BC-14,unbroken,nonionella stella,443,1990.5
MV1012-BC-14,unbroken,epistominella exigua,444,1990.5
MV1012-BC-14,broken,bolivina argentea,445,1990.5
MV1012-BC-14,unbroken,nonionella stella,446,1990.5
MV1012-BC-14,unbroken,NOT FORAM,447,1990.5
MV1012-BC-14,broken,bolivina argentea,448,1990.5
MV1012-BC-14,broken,NOT FORAM,449,1990.5
MV1012-BC-14,broken,bolivina argentea,450,1990.5
MV1012-BC-14,unbroken,nonionella stella,451,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,452,1990.5
MV1012-BC-14,unbroken,bolivina argentea,453,1990.5
MV1012-BC-14,unbroken,bulimina exilis,454,1990.5
MV1012-BC-14,unbroken,nonionella stella,455,1990.5
MV1012-BC-14,unbroken,NOT FORAM,456,1990.5
MV1012-BC-14,unbroken,nonionella stella,457,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,458,1990.5
MV1012-BC-14,unbroken,bolivina argentea,459,1990.5
MV1012-BC-14,unbroken,nonionella stella,460,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,461,1990.5
MV1012-BC-14,unbroken,NOT FORAM,462,1990.5
MV1012-BC-14,unbroken,NOT FORAM,463,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,464,1990.5
MV1012-BC-14,unbroken,bulimina exilis,465,1990.5
MV1012-BC-14,broken,NOT FORAM,466,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,467,1990.5
MV1012-BC-14,unbroken,NOT FORAM,468,1990.5
MV1012-BC-14,broken,nonionella stella,469,1990.5
MV1012-BC-14,broken,nonionella stella,470,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,471,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,472,1990.5
MV1012-BC-14,broken,suggrunda eckisi,473,1990.5
MV1012-BC-14,broken,NOT FORAM,474,1990.5
MV1012-BC-14,unbroken,nonionella stella,475,1990.5
MV1012-BC-14,broken,NOT FORAM,476,1990.5
MV1012-BC-14,broken,NOT FORAM,477,1990.5
MV1012-BC-14,broken,bulimina exilis,478,1990.5
MV1012-BC-14,broken,NOT FORAM,479,1990.5
MV1012-BC-14,broken,NOT FORAM,480,1990.5
MV1012-BC-14,broken,NOT FORAM,481,1990.5
MV1012-BC-14,unbroken,bolivina argentea,482,1990.5
MV1012-BC-14,broken,NOT FORAM,483,1990.5
MV1012-BC-14,unbroken,bolivina argentea,484,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,485,1990.5
MV1012-BC-14,broken,nonionella stella,486,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,487,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,488,1990.5
MV1012-BC-14,unbroken,bolivina argentea,489,1990.5
MV1012-BC-14,broken,suggrunda eckisi,490,1990.5
MV1012-BC-14,broken,bolivina argentea,491,1990.5
MV1012-BC-14,unbroken,bolivina argentea,492,1990.5
MV1012-BC-14,broken,nonionella stella,493,1990.5
MV1012-BC-14,unbroken,oolina squamosa,494,1990.5
MV1012-BC-14,broken,NOT FORAM,495,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,496,1990.5
MV1012-BC-14,broken,nonionella stella,497,1990.5
MV1012-BC-14,broken,suggrunda eckisi,498,1990.5
MV1012-BC-14,broken,nonionella stella,499,1990.5
MV1012-BC-14,unbroken,nonionella stella,500,1990.5
MV1012-BC-14,unbroken,NOT FORAM,501,1990.5
MV1012-BC-14,broken,NOT FORAM,502,1990.5
MV1012-BC-14,broken,NOT FORAM,503,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,504,1990.5
MV1012-BC-14,unbroken,nonionella stella,505,1990.5
MV1012-BC-14,unbroken,nonionella stella,506,1990.5
MV1012-BC-14,broken,NOT FORAM,507,1990.5
MV1012-BC-14,unbroken,nonionella stella,508,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,509,1990.5
MV1012-BC-14,broken,fursenkoina bradyi,510,1990.5
MV1012-BC-14,unbroken,nonionella stella,511,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,512,1990.5
MV1012-BC-14,unbroken,nonionella stella,513,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,514,1990.5
MV1012-BC-14,unbroken,nonionella stella,515,1990.5
MV1012-BC-14,unbroken,nonionella stella,516,1990.5
MV1012-BC-14,unbroken,bolivina argentea,517,1990.5
MV1012-BC-14,unbroken,nonionella stella,518,1990.5
MV1012-BC-14,unbroken,NOT FORAM,519,1990.5
MV1012-BC-14,unbroken,nonionella stella,520,1990.5
MV1012-BC-14,unbroken,nonionella stella,521,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,522,1990.5
MV1012-BC-14,unbroken,nonionella stella,523,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,524,1990.5
MV1012-BC-14,broken,nonionella stella,525,1990.5
MV1012-BC-14,unbroken,globocassidulina subglobosa,526,1990.5
MV1012-BC-14,unbroken,nonionella stella,527,1990.5
MV1012-BC-14,unbroken,nonionella stella,528,1990.5
MV1012-BC-14,unbroken,nonionella stella,529,1990.5
MV1012-BC-14,unbroken,globocassidulina subglobosa,530,1990.5
MV1012-BC-14,unbroken,epistominella exigua,531,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,532,1990.5
MV1012-BC-14,broken,suggrunda eckisi,533,1990.5
MV1012-BC-14,unbroken,bulimina exilis,534,1990.5
MV1012-BC-14,unbroken,NOT FORAM,535,1990.5
MV1012-BC-14,broken,nonionella stella,536,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,537,1990.5
MV1012-BC-14,unbroken,NOT FORAM,538,1990.5
MV1012-BC-14,broken,NOT FORAM,539,1990.5
MV1012-BC-14,broken,nonionella stella,540,1990.5
MV1012-BC-14,unbroken,nonionella stella,541,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,542,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,543,1990.5
MV1012-BC-14,unbroken,nonionella stella,544,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,545,1990.5
MV1012-BC-14,unbroken,nonionella stella,546,1990.5
MV1012-BC-14,broken,NOT FORAM,547,1990.5
MV1012-BC-14,unbroken,NOT FORAM,548,1990.5
MV1012-BC-14,unbroken,nonionella stella,549,1990.5
MV1012-BC-14,unbroken,pyrgo murrhina,550,1990.5
MV1012-BC-14,unbroken,nonionella stella,551,1990.5
MV1012-BC-14,unbroken,nonionella stella,552,1990.5
MV1012-BC-14,broken,suggrunda eckisi,553,1990.5
MV1012-BC-14,broken,suggrunda eckisi,554,1990.5
MV1012-BC-14,unbroken,nonionella stella,555,1990.5
MV1012-BC-14,broken,suggrunda eckisi,556,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,557,1990.5
MV1012-BC-14,unbroken,nonionella stella,558,1990.5
MV1012-BC-14,broken,nonionella stella,559,1990.5
MV1012-BC-14,unbroken,NOT FORAM,560,1990.5
MV1012-BC-14,unbroken,NOT FORAM,561,1990.5
MV1012-BC-14,broken,nonionella stella,562,1990.5
MV1012-BC-14,unbroken,bulimina exilis,563,1990.5
MV1012-BC-14,broken,NOT FORAM,564,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,565,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,566,1990.5
MV1012-BC-14,broken,nonionella stella,567,1990.5
MV1012-BC-14,broken,bolivina argentea,568,1990.5
MV1012-BC-14,unbroken,nonionella stella,569,1990.5
MV1012-BC-14,broken,fursenkoina bradyi,570,1990.5
MV1012-BC-14,broken,nonionella stella,571,1990.5
MV1012-BC-14,broken,nonionella stella,572,1990.5
MV1012-BC-14,broken,nonionella stella,573,1990.5
MV1012-BC-14,unbroken,NOT FORAM,574,1990.5
MV1012-BC-14,broken,bolivina pacifica,575,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,576,1990.5
MV1012-BC-14,broken,bolivina argentea,577,1990.5
MV1012-BC-14,broken,NOT FORAM,578,1990.5
MV1012-BC-14,unbroken,bolivina argentea,579,1990.5
MV1012-BC-14,unbroken,bolivina argentea,580,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,581,1990.5
MV1012-BC-14,broken,NOT FORAM,582,1990.5
MV1012-BC-14,unbroken,bulimina exilis,583,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,584,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,585,1990.5
MV1012-BC-14,unbroken,nonionella stella,586,1990.5
MV1012-BC-14,broken,NOT FORAM,587,1990.5
MV1012-BC-14,unbroken,NOT FORAM,588,1990.5
MV1012-BC-14,unbroken,bolivina alata,589,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,590,1990.5
MV1012-BC-14,unbroken,nonionella stella,591,1990.5
MV1012-BC-14,broken,nonionella stella,592,1990.5
MV1012-BC-14,unbroken,globocassidulina subglobosa,593,1990.5
MV1012-BC-14,broken,nonionella stella,594,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,595,1990.5
MV1012-BC-14,broken,bolivina argentea,596,1990.5
MV1012-BC-14,unbroken,nonionella stella,597,1990.5
MV1012-BC-14,unbroken,nonionella stella,598,1990.5
MV1012-BC-14,unbroken,nonionella stella,599,1990.5
MV1012-BC-14,broken,NOT FORAM,600,1990.5
MV1012-BC-14,unbroken,NOT FORAM,601,1990.5
MV1012-BC-14,unbroken,NOT FORAM,602,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,603,1990.5
MV1012-BC-14,unbroken,chilostomella oolina,604,1990.5
MV1012-BC-14,unbroken,pullenia elegans,605,1990.5
MV1012-BC-14,unbroken,nonionella stella,606,1990.5
MV1012-BC-14,broken,suggrunda eckisi,607,1990.5
MV1012-BC-14,unbroken,bolivina pacifica,608,1990.5
MV1012-BC-14,unbroken,NOT FORAM,609,1990.5
MV1012-BC-14,unbroken,bulimina exilis,610,1990.5
MV1012-BC-14,broken,pullenia elegans,611,1990.5
MV1012-BC-14,unbroken,NOT FORAM,612,1990.5
MV1012-BC-14,broken,nonionella stella,613,1990.5
MV1012-BC-14,broken,nonionella stella,614,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,615,1990.5
MV1012-BC-14,unbroken,nonionella stella,616,1990.5
MV1012-BC-14,broken,bulimina exilis,617,1990.5
MV1012-BC-14,unbroken,nonionella stella,618,1990.5
MV1012-BC-14,unbroken,buccella peruviana,619,1990.5
MV1012-BC-14,unbroken,nonionella stella,620,1990.5
MV1012-BC-14,unbroken,NOT FORAM,621,1990.5
MV1012-BC-14,unbroken,suggrunda eckisi,622,1990.5
